id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 9
1394585694,PulsePoint,2023-01-22 14:35,"LFD, 5600 N VIA MARISOL FWY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.104044, -118.18812",Urban,Dawn,,
1394585694,PulsePoint,2023-01-22 14:35,"LFD, 5600 N VIA MARISOL FWY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.10253, -118.19699",Urban,Dawn,,
deb61eea-3aa5-408b-aa9f-ccc5c640b383,IRWIN,2023-01-22 14:41,"RRU, PINE IC Riverside",BDF,FEDERAL,Riverside,6.0,"33.7861160124149, -116.689456299518",Other - Enter reason,Dawn,"old alert, cameras clear",
493136fe-8484-40fb-8b08-002c44a5c5f7,IRWIN,2023-01-22 15:02,"SDU, LYONS VALLEY RD  LAWSON_VALLEY 5 IC San Diego",MVU,STATE,San Diego,6.0,"32.7225407794923, -116.810679840873",Urban,Daniel B,,
1394695764,PulsePoint,2023-01-22 17:28,"LFD, 2460 N STADIUM WAY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.09444, -118.24392",Urban,Daniel B,,
1394695764,PulsePoint,2023-01-22 17:28,"LFD, 1509 W LANDA ST, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.09444, -118.24392",Urban,Daniel B,,
1394695764,PulsePoint,2023-01-22 17:28,"LFD, 1509 W LANDA ST, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.094646, -118.24478",Urban,Daniel B,,
eb8e0702-f291-4919-8608-90abe38049cd,IRWIN,2023-01-22 19:12,"RRU, 24TH AV / NEIGHBOURS BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.530010991433, -114.656349514767",,,,
e7c22e12-f3b0-4393-b464-14471f669a9d,IRWIN,2023-01-22 20:14,"RRU, NUEVO RD  NUEV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8012548892214, -117.142026979394",,,,
454cbba1-91b0-483a-9203-2d74a6a1a57a,IRWIN,2023-01-22 23:25,"RRU, DILLON RD / AVE 48 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7004709296561, -116.189429804778",,,,
1377953713.0,PP,2023-01-02 11:30,"155 hwy, dutch flat rd & hungry gulch rd, ",USFS,FEDERAL,Kern,6,N 35° 39.303' W 118° 28.739',,Dawn,,Knockdowns
1378045566.0,PP,2023-01-02 13:10,"Lerdo Hwy & 99 N Off to Lerdo Ramp, Kern County, CA",KRN,LOCAL,Kern,6,N 35° 30.028' W 119° 9.167',,Libraty,Pass,Agriculture / farm
1381647512.0,PP,2023-01-06 14:36,"10343 San Diego Mission Rd, San Diego, CA, 92108, USA",SDFD,LOCAL,San Diego,6,N 32° 47.099' W 117° 6.791',,Rawaf,,Urban
1381772090.0,PP,2023-01-06 17:06,"222 Deep Dell Rd, San Diego, CA, 92114, USA",SDFD,LOCAL,San Diego,6,N 32° 41.862' W 117° 2.047',,Rawaf,,Urban
,PP,2023-01-06 17:07,"S Fairfax Rd & Hermosa Rd, Bakersfield, CA, 93307, USA",KC,LOCAL,Kern,5,N 35° 18.635' W 118° 55.925',,Rawaf,,Agriculture / farm
1383168108.0,PP,2022-01-08 11:41,"I-15 SB, San Diego",SDFD,LOCAL,San Diego,6N 32° 48.944' W 117° 6.930',,,Dawn,1x1 spot,Knockdowns
1384201909.0,PP,2022-01-09 16:40,"4500 Imperial Ave, San Diego, CA",SDFD,LOCAL,San Diego,6,"40.65443,-124.29435",,Libraty,,Urban
1386837587.0,PP,2022-01-12 16:06,"5148 Market St, San Diego, CA, 92114, USA",SDFD,LOCAL,San Diego,6,N 32° 42.650' W 117° 5.038',,Sierra,,Fusion Center Instruction
1388513567.0,PP,2022-01-14 17:28,"1111 S 41st St, San Diego, CA, 92113, USA",SDFD,LOCAL,San Diego,6,N 32° 41.676' W 117° 6.327',,Sierra,,Weather
1388566358.0,PP,2022-01-14 18:49,"Morena BLVD and Taylor St, San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 45.502' W 117° 11.835',,Sierra,,Weather
1390030709.0,PP,2022-01-16 16:01,"Beyer Blvd, San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 35.262' W 117° 4.296',,Libraty,,No potential / nowhere to go
1390694639.0,PP,2022-01-17 13:19,"CA-94 WB (Golden Hill), San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 42.800' W 117° 8.227',,Rawaf,,Urban
1391972693.0,PP,2022-01-19 7:06,"I-8 EB (Kensington), San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 46.729' W 117° 6.176',,Rawaf,,Urban
,PP,2022-01-20 18:46,"Otay Mtn Truck Trail & Minnewanna Truck Trail, San Diego, CA",SDFPD,STATE,San Diego,6,N 32° 36.144' W 116° 51.318',,Rawaf,"Nothing on cameras. Reported by a helicopter searching for missing hikers, appeared to be an unattended campfire at 32 36.1440, -116 51.3180 ... Manager says UTL.",Unable to locate (UTL)
1393942338.0,PP,2022-01-20 18:03,Home Ave ,SDFD,LOCAL,San Diego,6,,,,,Urban
1395368069.0,PP,2022-01-23 15L21,"4184 Manzanita Dr, San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 44.191' W 117° 6.327',,Libraty,,Urban
,PP,2023-01-24 17:32,"787 BURLINGTON ST, FILLMORE, CA",VNC,LOCAL,Ventura,1,N 34° 23.537' W 118° 55.127',,Daniel,,Dirt / desert
1396247488.0,PP,2023-01-24 17:56,"2590 INGRAHAM ST, SAN DIEGO, CA",SDFD,LOCAL,San Diego,6,N 32° 46.804' W 117° 14.178',,Daniel,,Urban
1397000036.0,PP,2023-01-25 17:00,"4858 Charles Lewis Way, San Diego, CA",SDFD,LOCAL,San Diego,6,N 32° 42.388' W 117° 5.426',,Libraty,,Urban
,PP,2023-01-26 14:07,"OREGON ST & OREGON ST, SONOMA, CA",SOCO,LOCAL,Sonoma,2,N 38° 17.564' W 122° 28.591',,Rawaf,"Also, riverbed/ag. PP alert has been canceled.",Urban
1399943335.0,PP,2023-01-29 15:29,"5148 Market St, San Diego, CA, 92114, USA",SDFD,LOCAL,San Diego,6,N 32° 42.650' W 117° 5.038',,Rawaf,,Urban
,PP,2023-01-29 15:33,"20471 National Trails Hwy, Oro Grande, CA, 92368, USA",SBCFD,LOCAL,San Bernardino,6,N 34° 36.712' W 117° 21.343',,Rawaf,"Looks like a compost pile caught fire. Pretty windy, about 25mph from nearest weather station (SoCal Logistics Airport). Units on scene, should have it out pretty quick.",Fusion Center Instruction
1400250042,PulsePoint,2023-01-30 00:14,"LAC, W AVENUE K & N 17TH ST W, LANCASTER",LAC,LOCAL,Los Angeles,1,"34.6749, -118.16123",,,,
46e613ca-b9c9-4466-ab1b-b29ee6f267ab,IRWIN,2023-01-30 06:12,"SHU, KIRKLIE IC Shasta",SHU,LOCAL,Shasta,3,"40.6853061724377, -122.404334592719",,,,
498fd13e-0a4e-431a-b7a6-0e497bb76bd3,IRWIN,2023-01-30 07:46,"RVC, MILTON PL  RANM IC Riverside",RVC,LOCAL,Riverside,6,"33.7479119239717, -116.396875845146",,,,
g18-2023-01-30T19:37:25+00:00,GOES,2023-01-30 11:37,"High Probability, Tulare County, 25 MW",KNP,FEDERAL,Tulare,5,"36.4327, -118.3661",,,,
8a6b6f99-4176-4786-879e-04f74b30864c,IRWIN,2023-01-30 12:08,"SHU, LINDA IC Shasta",SHU,LOCAL,Shasta,3,"40.6940541725624, -122.410480594927",Nothing on cameras,Libraty,,
540fcbdc-1f8b-4949-8ddf-da729359c67c,IRWIN,2023-01-30 12:33,"LNU, BORDER-HWY101 SONMAR SAN_ANTONIO IC Sonoma",LNU,STATE,Sonoma,2,"38.1845229640849, -122.60135729063",Prescribed fire,Libraty,"Pile burns, unsure if it was approved",
34322bb3-f469-423b-a9b2-4247d9b950bc,IRWIN,2023-01-30 13:46,"SRF, Seely IC Humboldt",SRF,FEDERAL,Humboldt,2,"40.9477350869103, -123.625113812876",No potential / nowhere to go,Libraty," Fuel moistures are high, and position on slope does not seem like it will have much steam",
ef1653d4-3504-45f2-ba24-9d90b39849e3,IRWIN,2023-01-30 14:19,"SRF, PATTERSON IC Humboldt",SRF,FEDERAL,Humboldt,2,"40.9472140866082, -123.628210813249",Other - Enter reason,Libraty,Double Dispatch,
81865f22-d1ce-41af-bdbd-467b763b8371,IRWIN,2023-01-30 15:35,"BDU, ORANGE IC San Bernardino",BDU,STATE,San Bernardino,6,"34.4369494169566, -116.885011986694",Other - Enter reason,Libraty,Old Discovery,
90d3ed27-a57b-421f-9629-2cdc90500d08,IRWIN,2023-01-30 15:40,"BDU, SHAY IC San Bernardino",BDU,LOCAL,San Bernardino,6,"34.6225049713695, -117.343345411859",Other - Enter reason,Libraty,Old Discovery,
3ea735ef-5020-484a-bc99-d22e8d89fa57,IRWIN,2023-01-30 15:54,"MRD, I5  N/ HWY 165 OVERPASS IC Merced",MRD,LOCAL,Merced,5,"36.930220983088, -120.840173879234",Nothing on cameras,Libraty,,
87afa88d-cc71-4f63-8684-f093f990010c,IRWIN,2023-01-30 16:04,"FKU, NEES IC Fresno",FKU,LOCAL,Fresno,5,"36.8502839805187, -120.771311859897",Agriculture / farm,Libraty,,
1b604dff-edb1-442a-afa8-cc23b7a5a944,IRWIN,2023-01-30 16:35,"RVC, E ESPLANADE AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6,"33.7730538961887, -116.956377945003",Urban,Libraty,,
30b6c3e1-b53d-43cf-b4f9-be31ecc87697,IRWIN,2023-01-30 18:31,"RVC, S SHERIFF AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6,"33.7852018975281, -116.957748946201",,,,
06d9b34d-b82b-4590-bb9c-27a14c1d822d,IRWIN,2023-01-30 19:24,"RVC, SHERMAN RD  MENI IC Riverside",RVC,LOCAL,Riverside,6,"33.7444618805331, -117.180448981539",,,,
1400956404,PulsePoint,2023-01-30 19:55,"LAC, N 35TH ST E & E AVENUE L, LANCASTER",LAC,LOCAL,Los Angeles,1,"34.66061, -118.06786",,,,
a8b2d87b-9ea5-4a05-98a7-7ebed16db137,IRWIN,2023-01-31 05:45,"RVC, GLEN IC Riverside",RVC,LOCAL,Riverside,6,"34.0121998943802, -117.483504055055",,,,
g18-2023-01-31T16:15:25+00:00,GOES,2023-01-31 08:15,"High Probability, Santa Barbara County, 42 MW",AFV,FEDERAL,Santa Barbara,1,"34.6363, -120.606",,,,
g18-2023-01-31T16:16:25+00:00,GOES,2023-01-31 08:16,"High Probability, Santa Barbara County, 78 MW",SBC,STATE,Santa Barbara,1,"34.6894, -120.4729",,,,
db32cdd4-7355-45b1-8728-142e122ed5e6,IRWIN,2023-01-31 10:31,"SCH, FREMONT DR / BONNEAU RD IC Sonoma",SCH,LOCAL,Sonoma,2,"38.2362059787122, -122.461520275986",Unable to locate (UTL),Rawaf,"Radio says UTL or Rx burn... Dark smoke visible a few miles away, appears to be coming from an area near a racetrack - possible auto fire?",
4b0e4b38-f085-4723-9bee-c72bfa46fbaf,IRWIN,2023-01-31 11:33,"BDU, LOCUST IC San Bernardino",BDU,STATE,San Bernardino,6,"34.4008382827622, -117.233067604038",Other - Enter reason,Rawaf,"Old: ""FireDiscoveryDateTime: 2023-01-16 13:56 PST""",
f7113aec-8045-4774-abaa-63d0e66c1c2c,IRWIN,2023-01-31 11:34,"BDU, SUNSET IC San Bernardino",BDU,LOCAL,San Bernardino,6,"35.0061161332253, -117.193345419408",Other - Enter reason,Rawaf,"Old: ""FireDiscoveryDateTime: 2023-01-06 11:22 PST""",
f27cf19b-e64f-4da3-8914-a3d9fd8e43e9,IRWIN,2023-01-31 11:34,"BDU, SUNSET IC San Bernardino",BDU,LOCAL,San Bernardino,6,"35.0061161332253, -117.193345419408",Other - Enter reason,Rawaf,Repeat BDU Sunset IC,
4a50835c-57c9-42bb-a9c3-e100d410261e,IRWIN,2023-01-31 12:00,"RVC, BUCHANAN ST  LELS IC Riverside",RVC,LOCAL,Riverside,6,"33.6760288615715, -117.381906010833",Urban,Rawaf,,
2a540305-7195-414b-99f3-53ec05565d29,IRWIN,2023-01-31 12:55,"RRU, EMELITA ST  PERR IC Riverside",RRU,STATE,Riverside,6,"33.820738877415, -117.395979024677",,,,
a2a2f955-0ed6-4d46-8fc8-97db4ab4dab1,IRWIN,2023-01-31 14:19,"RVC, MONTEREY AV / RAMON RD IC Riverside",RVC,LOCAL,Riverside,6,"33.810110931486, -116.394494849626",Dirt / desert,Sierra,,
1401517362,PulsePoint,2023-01-31 14:21,"ORC, ALICIA PKWY & LA PAZ RD, LAGUNA HILLS",ORC,LOCAL,Orange,1,"33.601169, -117.684262",Urban,Sierra,,
068bb29c-4e15-446b-abd3-07ddf324b919,IRWIN,2023-01-31 16:49,"RVC, W RAMSEY ST  BAN IC Riverside",RVC,LOCAL,Riverside,6,"33.9262599162537, -116.915902950156",Fusion Center Instruction,Sierra,,
b27361d7-d8dc-4867-a321-682793c30807,IRWIN,2023-01-31 19:07,"RVC, HY 111   RANM IC Riverside",RVC,LOCAL,Riverside,6,"33.7636379233214, -116.442762854463",Urban,Daniel,,
9fe7d50d-b2be-4b5f-9a61-8e7d637b9287,IRWIN,2023-01-31 22:57,"RVC, AVE 66  / LINCOLN ST IC Riverside",RVC,LOCAL,Riverside,6,"33.5684119197271, -116.079913775109",,,,
67459c19-c442-42a8-8061-4d9a2a21bcd0,IRWIN,2023-01-31 23:26,"RVC, PALM DR / 20TH AV IC Riverside",RVC,LOCAL,Riverside,6,"33.9032609365836, -116.501595875873",,,,
5b6f8544-70e1-4167-af35-30ece0ae4248,IRWIN,2023-01-23 01:28,"RRU, MARKET IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9216688797632, -117.560793060974",,,,
2919124e-79c4-42dd-bae6-c1537f41fa73,IRWIN,2023-01-23 03:11,"BDU, LONE_PINE LONE_PINE_FIRE_DISTRICT IC Inyo",BDU,STATE,Inyo,6.0,"36.6061161400946, -118.061956391262",,,,
ce189ae5-3dbb-4de1-8839-ede2b85c5412,IRWIN,2023-01-23 04:03,"RRU, CORKILL RD  DHSP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9205449420088, -116.440567866515",,,,
ed89d6e2-5f9f-4e34-8265-9fbac9209c12,IRWIN,2023-01-23 09:41,"RRU, WASHINGTON ST  PDES IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7536319297577, -116.303718829159",,,,
9851b77a-9b80-4d81-b0cd-bdb27a88ffa2,IRWIN,2023-01-23 10:36,"RRU, E DAWES ST /N PERRIS BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8409738891545, -117.22609099706",,,,
1772de5a-e6df-4251-8714-7c7d83c0c0ce,IRWIN,2023-01-23 12:00,"RRU, FOOTHILL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8084428877324, -117.183999987213",Other - Enter reason,Libraty,Old discovery,
b64fb9c5-4199-440a-82dd-dd0317c35a29,IRWIN,2023-01-23 12:03,"MEU, BELL SPRINGS RD  LEGGETT IC Mendocino",MEU,STATE,Mendocino,2.0,"39.8309700127377, -123.57892864586",Pushed,Libraty,,
52883878-3570-41c2-8e46-1695bb48328e,IRWIN,2023-01-23 12:52,"MNF, 2023 MNF SUPPORT IC Glenn",WLO,LOCAL,Glenn,3.0,"39.5302251007045, -122.212113402468",Urban,Libraty,,
1395326063,PulsePoint,2023-01-23 14:19,"LFD, 387 N BONHILL RD, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.065673, -118.48246",Urban,Libraty,,
31b12a1f-26d9-4af6-9ec7-0f3eb99a3908,IRWIN,2023-01-23 16:37,"RRU, HY 111  / HAYES ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.538780919033, -116.026428763325",Agriculture / farm,Libraty,,
223f0dce-1228-4fa3-8ec1-58ac97b0559f,IRWIN,2023-01-23 16:59,"RRU, CONEJO DR  MENI IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6942268720436, -117.229207985997",,,,
ea8645c8-724d-42c6-bf3a-e47b902cbf26,IRWIN,2023-01-23 17:32,"RRU, INTERSTATE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8176449317505, -116.405913852233",,,,
1395470323,PulsePoint,2023-01-23 17:38,"LAC, N 25TH ST E & E LANCASTER BLVD, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.69704999999999, -118.08595999999999",,,,
1395476919,PulsePoint,2023-01-23 17:50,"LAC, N 110TH ST W & W AVENUE J, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.68916, -118.32419",,,,
6bf919fd-2d68-4c6a-a5b8-2ba5acd1180c,IRWIN,2023-01-23 18:17,"RRU, EL SOBRANTE RD / CAJALCO RD IC Riverside",RRU,STATE,Riverside,6.0,"33.8335158804289, -117.368023020893",,,,
437f9735-dc24-42fa-b487-0bd105b578b1,IRWIN,2023-01-24 07:56,"RRU, URBAN AV  LVIL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6431328596022, -117.348647002547",Nothing on cameras,Rawaf,,
537e92d4-04a9-4471-98b9-856903a73ce8,IRWIN,2023-01-24 08:18,"AEU, ACADEMY - TEST CALL IC El Dorado",AEU,STATE,El Dorado,4.0,"38.6319601247138, -120.961221094068",Nothing on cameras,Rawaf,"Also, nothing on radio - the name seems suspicious...",
1395842015,PulsePoint,2023-01-24 08:34,"LAC, HWY 138 & 185TH ST E, LLANO",LAC,STATE,Los Angeles,1.0,"34.498610000000006, -117.80016",Fusion Center Instruction,Rawaf,Looks desert.,
1396163785,PulsePoint,2023-01-24 15:56,"LAC, N 6TH ST W & W AVENUE L, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.66031, -118.14099",Fusion Center Instruction,Dawn,pass,
1396236293,PulsePoint,2023-01-24 17:39,"LFD, 11060 N DRONFIELD AVE, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.270894, -118.39701",Urban,Daniel,Hansen Dam,
d597ac08-c038-487c-9b68-1d7a55a28e28,IRWIN,2023-01-24 17:51,"BEU, MARTINEZ IC Monterey",BEU,STATE,Monterey,2.0,"35.9662188768423, -121.099666820495",Dirt / desert,Daniel,,
480377f0-e63c-4c46-b38b-b75b4e784af9,IRWIN,2023-01-24 19:12,"RVC, PATTERSON IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8295628863655, -117.252705000739",Dirt / desert,Daniel,,
52f825f4-1ee1-419b-8eeb-a2f1df7bcd75,IRWIN,2023-01-24 19:21,"RVC, RIVERVIEW DR  JRPV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9788678936962, -117.42809604286",Urban,Daniel,,
53116651-2492-4c8e-a547-12b6caf8c4c3,IRWIN,2023-01-24 20:32,"RVC, AVENIDA ALEENAH   COAC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6675079267353, -116.170522798858",Urban,Daniel,,
948b2e1c-eed2-425b-9140-cad84d0c8722,IRWIN,2023-01-25 04:10,"RVC, CLAY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9771608915743, -117.462487048619",,,,
a1ffe411-3e9f-49d5-a3e4-2efa4aa71456,IRWIN,2023-01-25 07:47,"RVC, 14TH AV  BLYT IC Riverside",RVC,LOCAL,Riverside,6.0,"33.602697001859, -114.633018516025",,,,
af59a149-3b54-4605-b70a-215d0b77cc94,IRWIN,2023-01-25 08:24,"KNF, STUMP IC Siskiyou",KNF,FEDERAL,Siskiyou,3.0,"41.8568052238419, -122.772646827177",,,,
{F0F4D999-8EFC-44D6-B927-6FE2BA41AA50},Intterra FIRIS,2023-01-25 10:24,Training_012520231803Z PERIM,ORC,LOCAL,Orange,1.0,"33.660644413026795, -117.6271778495795",,,,
{BC654755-4AA5-4B13-9C12-8D13314CD7E1},Intterra FIRIS,2023-01-25 10:24,Training_012520231803Z PERIM,ORC,LOCAL,Orange,1.0,"33.660644413026795, -117.6271778495795",,,,
g18-2023-01-25T19:01:17+00:00,GOES,2023-01-25 11:01,"Processed, Santa Barbara County, 26 MW",SBC,STATE,Santa Barbara,1.0,"34.8193, -119.4477",,,,
a1607713-ae52-43ce-bc37-56ed66d02c69,IRWIN,2023-01-25 12:15,"RVC, BRIGGS RD / MAPES RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7576458844788, -117.136496974989",Urban,Libraty,,
bbcd85c9-97f3-4d7d-8390-ec3467455946,IRWIN,2023-01-25 12:40,"RVC, N REDLANDS AV / TURQUOISE DR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8043278854114, -117.217391992648",Urban,Libraty,,
5a9ec0f9-867e-4b89-98ca-a759e9c4bdfe,IRWIN,2023-01-25 15:27,"RVC, AVE 66  / HY 111 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5697779199691, -116.078484774961",Urban,Libraty,,
cd7e8268-48a2-4586-9e7f-9cbda24eda84,IRWIN,2023-01-25 20:13,"RBU, CLASSIC IC Tehama",RBU,LOCAL,Tehama,3.0,"40.1814191486343, -122.238303495465",,,,
1397127994,PulsePoint,2023-01-25 20:49,"LAC, N SIERRA HWY & W AVENUE J, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.68943, -118.13561",,,,
7c7a2bf8-d3df-4275-aaac-37db6aa989d1,IRWIN,2023-01-25 21:17,"RVC, N SANDERSON AV /W ESPLANADE AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7728378934133, -117.00630395365",,,,
1397221029,PulsePoint,2023-01-26 01:04,"LAC, 23904 LAKESIDE RD, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.42713000774999, -118.55672999933964",,,,
1397221029,PulsePoint,2023-01-26 01:04,"LAC, 23908 BRIDGEPORT LN, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.426940001143116, -118.55887999809794",,,,
472bc0c6-c09e-4aca-ae46-1981b6effca0,IRWIN,2023-01-26 02:19,"RVC, FRETWELL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7386768834914, -117.114488969688",,,,
74fdd8ab-30c4-44bd-a796-75dece770e05,IRWIN,2023-01-26 06:54,"RVC, AVE 48  / VAN BUREN ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7003619291213, -116.198993806464",Urban,Rawaf,,
42933a56-f8d3-45d3-be75-af7d775a3f81,IRWIN,2023-01-26 07:14,"RVC, DREW CT  MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9367218987722, -117.251152009038",Urban,Rawaf,,
9a81fb86-9f11-457f-892d-7a530b4150b6,IRWIN,2023-01-26 07:41,"RVC, DIAZ RD / WINCHESTER RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5149788544561, -117.170204961876",Urban,Rawaf,,
745d501e-80ec-4cb7-836f-d9a4af4e150f,IRWIN,2023-01-26 07:45,"RVC, MITCHELL DR / GRAPEFRUIT BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6965989292511, -116.188352804285",Dirt / desert,Rawaf,"Also, urban.",
e7ecf47b-a4c3-4de0-802c-13215c898daf,IRWIN,2023-01-26 08:07,"RVC, E ESPLANADE AV /S SAN JACINTO AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7729468960387, -116.958874945428",Urban,Rawaf,,
85c34ec1-4f2f-429c-8745-109098276bc3,IRWIN,2023-01-26 08:23,"RVC, 18TH AV / INTAKE BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5744430016684, -114.569981502245",Agriculture / farm,Rawaf,,
f482e64b-c8be-4cc4-af99-7ef4457f9a72,IRWIN,2023-01-26 10:06,"RVC, IMPERIAL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7794859290916, -116.371925843231",Agriculture / farm,Rawaf,"Also, old: ""FireDiscoveryDateTime: 2023-01-26 09:26 PST""",
1397672279,PulsePoint,2023-01-26 14:56,"LAC, 170TH ST E & E AVENUE M-8, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1.0,"34.63846, -117.82717000000001",Urban,Daniel B,,
1397672279,PulsePoint,2023-01-26 14:56,"LAC, 190TH ST E & E AVENUE N, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1.0,"34.631280000000004, -117.7913",Urban,Daniel B,,
fcb8162e-72fc-40f8-9864-24371fb2bbf4,IRWIN,2023-01-26 15:08,"MEU, MIDDLE RIDGE RD  ALBION IC Mendocino",MEU,STATE,Mendocino,2.0,"39.2132639542885, -123.751042587768",Urban,Daniel B,,
98bc6784-4840-4fc4-95a1-a5f077df5ccd,IRWIN,2023-01-26 16:32,"TGU, STICE IC Tehama",TGU,STATE,Tehama,3.0,"40.2060841550169, -122.183632490605",,,,
ec996542-9d1e-4b12-95c1-8052a75b1b3b,IRWIN,2023-01-26 16:44,"RVC, ECHOLS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5727709145585, -116.185301794136",,,,
1397773207,PulsePoint,2023-01-26 17:17,"ORC, SANTA MARGARITA PKWY & AVENIDA DE LAS BANDERAS, RANCHO SANTA MARGARITA",ORC,LOCAL,Orange,1.0,"33.637869, -117.601545",Urban,Daniel,,
1397773207,PulsePoint,2023-01-26 17:17,"ORC, SANTA MARGARITA PKWY & AVENIDA DE LAS BANDERAS, RANCHO SANTA MARGARITA",ORC,LOCAL,Orange,1.0,"33.637869, -117.601545",Urban,Daniel,Repeat,
1397773207,PulsePoint,2023-01-26 17:17,"ORC, SANTA MARGARITA PKWY & AVENIDA DE LAS BANDERAS, RANCHO SANTA MARGARITA",ORC,LOCAL,Orange,1.0,"33.637869, -117.601545",Urban,Daniel,Repeat,
1397773288,PulsePoint,2023-01-26 17:18,"ORC, MELINDA RD & LOS ALISOS BL, RANCHO SANTA MARGARITA",ORC,LOCAL,Orange,1.0,"33.652945, -117.617728",Urban,Daniel,Repeat,
1397779532,PulsePoint,2023-01-26 17:26,"ORC, EL TORO RD & PORTOLA PKWY, LAKE FOREST",ORC,LOCAL,Orange,1.0,"33.664514, -117.641973",Urban,Daniel,Repeat,
1397779532,PulsePoint,2023-01-26 17:26,"ORC, EL TORO RD & PORTOLA PKWY, LAKE FOREST",ORC,LOCAL,Orange,1.0,"33.664514, -117.641973",Urban,Daniel ,Repeat,
fd352e74-faae-448f-8643-0075acc111ac,IRWIN,2023-01-26 18:50,"RVC, S STATE ST  SANJ IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7825918964391, -116.971990948467",Urban,Daniel,,
d00cd0ca-f040-444f-ae8b-09e66982db51,IRWIN,2023-01-26 18:56,"RVC, 1ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7479328971831, -116.88502693062",,,,
8fe118f4-c02a-4a05-8d34-dd94a50a54c7,IRWIN,2023-01-26 23:29,"RVC, AVE 66  / GRAPEFRUIT BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5697779199691, -116.078484774961",,,,
b0d16316-823b-4bf8-937d-01242c189703,IRWIN,2023-01-27 05:56,"RVC, GRAPEFRUIT IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5709879200583, -116.07953477524",,,,
31488fdf-a1fe-447b-8229-726ce507d0f7,IRWIN,2023-01-27 07:08,"RVC, S STATE ST /W 7TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7801968961609, -116.971979948276",,,,
00750ba5-778d-4a03-b5fd-487ef61ea3db,IRWIN,2023-01-27 07:39,"APP, LAGUNA SECA IC San Bernardino",APP,LOCAL,San Bernardino,6.0,"34.5544494178833, -117.100289814048",,,,
4d114bec-cce4-4a3b-a49e-ab3d01ad979d,IRWIN,2023-01-27 09:19,"RRU, ROCKRIDGE RD  JRPV IC Riverside",RRU,LOCAL,Riverside,6.0,"33.9911348944098, -117.440295045943",,,,
