id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
4adc7189-3068-4a9d-b945-f84520119eaf,IRWIN,2024-02-18 22:45,"RRU, GILMAN SPRINGS RD ONRP  / LAMB CANYON RD IC Riverside",RRU,STATE,Riverside,6.0,"33.8506329024145, -117.006968959933",,,,,,,,,
bfdd6cbe-9067-4000-805d-1443f5b33ed8,IRWIN,2024-02-18 22:46,"RVC, BEAUMONT AV  BEAU IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9286289131167, -116.977168960992",,,,,,,,,
5f6da354-cb4b-4836-93dd-ad5e6a92886d,IRWIN,2024-02-01 04:48,"MSR, 6TH IC Monterey",MSR,LOCAL,Monterey,2.0,"36.4209809044396, -121.314419899508",,,,,,,,,
796c65e0-bdf0-47d8-9ffb-63654827dda7,IRWIN,2024-02-01 05:34,"RVC, NAVAJO RD  PERR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7816848813171, -117.244232995481",,,,,,,,,
g18-2024-02-01T14:56:18+00:00,GOES,2024-02-01 06:56,"Medium Probability, San Diego County, 40 MW",CNF,FEDERAL,San Diego,6.0,"32.8826, -116.4177",Prescribed fire,Rawaf,,,,,,,
7b4a77f3-3fa4-466a-8b6d-5e89fffcc673,IRWIN,2024-02-01 07:29,"RRU, CALIFORNIA AV  NUEV IC Riverside",RRU,STATE,Riverside,6.0,"33.7800438917113, -117.052377962205",Weather,Rawaf,,,,,,,
dc6abbba-e823-4a1c-add2-0e8117fad164,IRWIN,2024-02-01 07:47,"RVC, CACTUS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9559969425008, -116.506907881024",Urban,Rawaf,"Also, weather/desert.",,,,,,
1731939429,PulsePoint,2024-02-01 10:21,"LAC, N DIVISION ST & E AVENUE K, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.675, -118.1302",,,,,,,,,
3febca93-8825-4dbc-922c-12b77b895236,IRWIN,2024-02-01 16:19,"RRU, HY 74  W/ BETTY RD IC Riverside",RRU,STATE,Riverside,6.0,"33.7622508779401, -117.264826997491",,,,,,,,,
cb09f5e3-2c0f-46af-b47f-dddad691c767,IRWIN,2024-02-01 17:44,"RRU, SUGAR LOAF TRL / APPLE WY IC Riverside",RRU,STATE,Riverside,6.0,"33.8016618935612, -117.064312965983",,,,,,,,,
fb8c63f9-65df-429a-addf-33138ca80aad,IRWIN,2024-02-01 17:51,"RVC, LONG CANYON RD / DILLON RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9252829415916, -116.45815586999",,,,,,,,,
61612a10-4e46-40f5-853a-45fe29bdca9b,IRWIN,2024-02-01 18:27,"RRU, BARBARA TRL  AGUA IC Riverside",RRU,STATE,Riverside,6.0,"33.4897158711913, -116.805493896694",,,,,,,,,
cb0a9465-ea5e-40c3-b4d4-6d536c4cc46d,IRWIN,2024-02-01 20:16,"RVC, 2ND ST  DHSP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9632969434828, -116.504702881222",,,,,,,,,
1732574293,PulsePoint,2024-02-01 23:12,"LAC, 2875 N CHERRY AVE, SIGNAL HILL",LAC,LOCAL,Los Angeles,1.0,"33.809835000000106, -118.1676049999968",,,,,,,,,
1732609788,PulsePoint,2024-02-02 00:10,"LAC, 23801 STUART RANCH RD, MALIBU",LAC,LOCAL,Los Angeles,1.0,"34.037210000554126, -118.69337999886592",,,,,,,,,
45269611-e8f7-45a6-ba37-584ced180dc0,IRWIN,2024-02-02 01:46,"RVC, LIMONITE AV / ETIWANDA AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9754758879731, -117.5233150589",,,,,,,,,
1732687380,PulsePoint,2024-02-02 02:37,"LAC, WB 105 WO CRENSHAW BLVD ,HAWT, HAWTHORNE",LAC,LOCAL,Los Angeles,1.0,"33.92529, -118.33030000000001",,,,,,,,,
1732782415,PulsePoint,2024-02-02 06:20,"LAC, NB 405 AT CENTURY BLVD ,INGL, INGLEWOOD",LAC,LOCAL,Los Angeles,1.0,"33.94543, -118.3683",Urban,Rawaf,,,,,,,
9ca5ffb2-387a-4807-9952-6c1a015f2189,IRWIN,2024-02-02 08:41,"RVC, ARMSTRONG RD / 34TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"34.0154358978603, -117.428122045822",Urban,Rawaf,"Late: ""FireDiscoveryDateTime: 2024-02-02 07:39 PST""",,,,,,
743bbb07-ad00-41ce-a72a-36a3606760bb,IRWIN,2024-02-02 08:55,"CDD, SC/JE/85 IC San Bernardino",CDD,FEDERAL,San Bernardino,6.0,"34.9979880363242, -116.959795048123",Dirt / desert,Rawaf,"Late: ""FireDiscoveryDateTime: 2024-02-02 07:41 PST""",,,,,,
g18-2024-02-02T19:43:26+00:00,GOES,2024-02-02 11:43,"Processed, Tulare County, 38 MW",TUU,LOCAL,Tulare,5.0,"36.3282, -119.1961",Agriculture / farm,Rawaf,,,,,,,
72ce6427-06fa-4a1f-a2e4-ccc8da7eb3cf,IRWIN,2024-02-02 13:43,"RRU, BRADFORD RD  AGUA IC Riverside",RRU,STATE,Riverside,6.0,"33.4997688729525, -116.794829895607",,Rawaf,,,,,,,
0ca2321d-c436-4f76-919d-46c351bb8fb7,IRWIN,2024-02-02 15:10,"RVC, JEFFERSON AV / RANCHO CALIFORNIA RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.4980488531898, -117.157147958318",Urban,Dawn,,,,,,,
1733247390,PulsePoint,2024-02-02 15:20,"LAC, CHESEBORO RD & E BARREL SPRINGS RD, LITTLEROCK",LAC,STATE,Los Angeles,1.0,"34.51539999999999, -118.03048999999999",Nothing on cameras,Dawn,"pass, nothing on radio",,,,,,
9837daa2-075e-495e-87f2-f19a7eeb8abd,IRWIN,2024-02-02 16:17,"RRU, RIESLING WY / CASINO RD IC Riverside",RRU,STATE,Riverside,6.0,"33.6027579025035, -116.474128847419",Other - Enter reason,Dawn,old and desert,,,,,,
0e7bb09a-ef50-40aa-ab98-eb47b7b1e68d,IRWIN,2024-02-02 21:33,"NBY, POPLAR DR  NEWBERRY_SPRINGS IC San Bernardino",NBY,LOCAL,San Bernardino,6.0,"34.8810420412594, -116.654701984475",,,,,,,,,
c6ad1e98-de97-406e-a694-8abb2761af48,IRWIN,2024-02-02 22:45,"RVC, SWEETWATER CANYON RD / KELLER RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6287548665637, -117.190750974243",,,,,,,,,
1c605d23-64af-4034-98a7-d61b790aca9d,IRWIN,2024-02-03 01:22,"SCU, SB HWY 17  / SUMMIT RD IC Santa Clara",SCU,STATE,Santa Clara,2.0,"37.1455199223846, -121.984995078888",,,,,,,,,
7d58acd3-0d17-4ed5-884f-e85a2ffa3b35,IRWIN,2024-02-03 08:47,"RVC, W 4TH ST / PARK AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7823428817949, -117.236950994278",Urban,Daniel,,,,,,,
38c70c14-aa4e-4785-aaf7-1c29e3678b09,IRWIN,2024-02-03 09:38,"RVC, S SAN JACINTO AV /E ESPLANADE AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7730518960543, -116.958812945425",,,,,,,,,
d4205af5-b77f-4060-b3cc-a1f01c48afb5,IRWIN,2024-02-03 10:20,"RVC, PALM DR / PARK LN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9432349413079, -116.501341879023",,,,,,,,,
1734181895,PulsePoint,2024-02-03 14:01,"LAC, 210 FWY & 605 FWY, IRWINDALE",LAC,LOCAL,Los Angeles,1.0,"34.13415, -117.9577",,,,,,,,,
da6cf2dd-f5f6-4132-a6b1-c9af408c0647,IRWIN,2024-02-03 16:00,"RVC, CONEJO DR  MENI IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6936478718541, -117.231441986337",,,,,,,,,
606e1f16-4072-4086-8f01-046b99d3e65c,IRWIN,2024-02-03 16:16,"RVC, I 10  E/ COOK ST OFRP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7888799308779, -116.359727841819",,,,,,,,,
0cce41b1-567d-4115-88e3-8969a07c69a4,IRWIN,2024-02-03 16:36,"SDU, VEHFIRE/ DRD IC San Diego",SDU,STATE,San Diego,6.0,"32.8383628000562, -116.681089826579",,,,,,,,,
67a7e399-3230-4af5-9a53-def686e09818,IRWIN,2024-02-03 18:08,"RVC, BYRON IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8469978867931, -117.281177007031",Urban,Daniel,,,,,,,
4e3586d0-2d7b-4436-85da-466ba220e58f,IRWIN,2024-02-03 18:25,"RVC, TWO BUNCH PALMS RESORT SPA DHSP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9488589427607, -116.487133876975",Dirt / desert,Daniel,,,,,,,
dc81aa69-f06c-4f62-b046-a80ede9088d0,IRWIN,2024-02-03 19:12,"RRU, GLEN OAKS RD  TEM IC Riverside",RRU,STATE,Riverside,6.0,"33.5498688665277, -117.022481939028",Urban,Daniel,,,,,,,
98691eac-422d-4662-910e-71e6ad5a0679,IRWIN,2024-02-03 20:40,"RVC, PROMENADE TEMECULA TEM IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5250828565824, -117.152661959627",Urban,Daniel,,,,,,,
c20e5634-4ddc-413a-bf6c-17a175bb58d5,IRWIN,2024-02-03 21:34,"SDU, JULIAN 8 IC San Diego",SDU,STATE,San Diego,6.0,"33.0384898160708, -116.835503868028",,,,,,,,,
b685c5c4-4ba4-4731-95f4-65a573cfb650,IRWIN,2024-02-03 23:59,"RRU, HY 91  E/ GREEN RIVER RD OFRP IC Riverside",RRU,STATE,Riverside,6.0,"33.8688918679383, -117.6654380746",,,,,,,,,
d52ee566-15c9-4992-8f6b-0451dbc4ce40,IRWIN,2024-02-04 04:35,"RVC, HAMMOND RD / 4TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5715869202061, -116.078136775038",,,,,,,,,
32840638-33a4-4ead-96ee-54c034d3fd73,IRWIN,2024-02-04 06:04,"RVC, E 6TH ST  BEAU IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9293259147279, -116.949693956276",,,,,,,,,
91b08269-4948-407c-8919-de819f64bec5,IRWIN,2024-02-04 07:53,"RRU, GIBBEL RD / POLLY BUTTE RD IC Riverside",RRU,STATE,Riverside,6.0,"33.6952698879038, -116.94202293639",,,,,,,,,
65a2de4e-5951-4255-acae-e16eadb12cc2,IRWIN,2024-02-04 09:08,"RVC, I 215  N/ NUEVO RD ONRP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.806276884715, -117.234052995675",,,,,,,,,
1734962304,PulsePoint,2024-02-04 09:13,"LAC, CHALLENGER WAY & E AVENUE H, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.71877, -118.11227999999998",,,,,,,,,
b38c3daf-7cf6-4cc4-8514-85f0d5739e21,IRWIN,2024-02-04 10:51,"RVC, MEAD ST / BURNS ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8406758849822, -117.300728009893",,,,,,,,,
1b569842-fdc3-490e-bbee-106725de4590,IRWIN,2024-02-04 13:09,"BEU, MESTRES DR  PEBBLE_BEACH IC Monterey",BEU,STATE,Monterey,2.0,"36.5914528768941, -121.946977013748",,,,,,,,,
b7d4b479-e9be-4a02-96d5-3971cb562885,IRWIN,2024-02-04 14:13,"RVC, ELM AV  BEAU IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9384239139385, -116.982793962754",,,,,,,,,
0f9ed211-ea53-4ed9-9566-390d3521de7f,IRWIN,2024-02-04 14:54,"RVC, BENIGNI AV  ROMO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7685348837639, -117.172345982041",,,,,,,,,
1735276678,PulsePoint,2024-02-04 15:07,"LAC, E BASELINE RD & 210 FWY, CLAREMONT",LAC,LOCAL,Los Angeles,1.0,"34.12156, -117.69666000000001",,,,,,,,,
6f6b3667-9a39-48f6-b218-11662057b09b,IRWIN,2024-02-04 15:10,"RVC, HANSEN AV  NUEV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8287588937948, -117.116855977225",,,,,,,,,
f56664c6-88bf-4094-ad0f-03ef5bec2173,IRWIN,2024-02-04 16:05,"SKU, BEAR IC Siskiyou",SKU,STATE,Siskiyou,3.0,"41.6862052244287, -122.633063779058",Weather,Sierra,,,,,,,
4ea56527-d8bf-4a7a-a4d3-574a2267b03e,IRWIN,2024-02-04 16:10,"RRU, ARAGON DR / GAVILAN RD IC Riverside",RRU,STATE,Riverside,6.0,"33.805965877796, -117.358495017066",,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,Weather,,,,,,,,
,,,,,,,,,de6f80b6-dc72-4bdb-801b-f82c0f131e8c,IRWIN,2024-02-04 17:34,"RRU, PEPPER DR  GOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.7584708764289, -117.284338000552"
,,,,,,,,,c1257705-5062-4d73-b018-145573a0457c,IRWIN,2024-02-04 19:16,"RVC, DILLON RD  COAC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7251309339906, -116.164144802225"
,,,,,,,,,4166358f-4646-4d3b-a2b1-275d63a1c9ed,IRWIN,2024-02-04 21:41,"SDU, BLOSSOM IC San Diego",SDU,STATE,San Diego,6.0,"32.8572017930165, -116.862362859502"
