id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
2537b53f-d09e-41a1-96df-a9be575b5667,IRWIN,2023-07-31 18:38,"TCU, COBBLE IC Stanislaus",TCU,STATE,Stanislaus,4.0,"37.8312030680996, -120.784148970653",Nothing on cameras,Chesa,
2c815352-7d1e-4def-91f4-6ac3e230c544,IRWIN,2023-07-31 18:56,"SRS, SANTA ROSA CREEK TRL /N DUTTON AVE IC Sonoma",SRS,LOCAL,Sonoma,2.0,"38.4365279746152, -122.728474340066",No potential / nowhere to go,Chesa,
1f028b65-5ebf-40a3-be01-287b85a5242e,IRWIN,2023-07-31 19:01,"TMU, QUAIL IC Placer",TMU,FEDERAL,Placer,4.0,"39.0670552228418, -120.170003022387",Other - Enter reason,Dawn,old alert cams clear
66e45dda-fdef-4395-8890-e6bd835b1df5,IRWIN,2023-07-31 19:02,"AEU, BONETTI IC El Dorado",AEU,STATE,El Dorado,4.0,"38.7488881657347, -120.553880044038",Other - Enter reason,Dawn,pushed earlier
c1792fad-3040-4c57-84cc-737dcab7ccc3,IRWIN,2023-07-31 19:13,"RVC, TIGER LN /N RAMONA BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7913578976829, -116.967938948457",Nothing on cameras,AV,
ec98ff8e-c8b5-44e0-b663-f4921570cacc,IRWIN,2023-07-31 19:16,"RVC, GRAND IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6371458592982, -117.341574000864",Urban,AV,
e78df7f7-2774-453f-b88e-7aefade52cb8,IRWIN,2023-07-31 19:34,"RVC, HY 86S  / AVE 76 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.4987659107099, -116.091240771771",,,
588c416f-766a-492c-93a6-68fdb918a580,IRWIN,2023-07-31 19:41,"HUU, HWY 36   BRIDGEVILLE IC Humboldt",HUU,STATE,Humboldt,2.0,"40.483207045114, -123.741592761388",Pushed,Dawn,Pepperwood IC
0b6102d4-126c-4cf0-87ef-8c5db972e8b8,IRWIN,2023-07-31 20:21,"RVC, RIDGEVIEW AV  JRPV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9751778881861, -117.518912058122",,,
491b94ee-98bb-4853-8e9c-74f1d4284be1,IRWIN,2023-07-31 20:25,"BEU, OIL IC San Benito",BEU,STATE,San Benito,2.0,"36.4075589247543, -120.993235848366",Pushed,Dawn,
596442a2-2a3b-400c-a3c9-c2f5d5c7352f,IRWIN,2023-07-31 20:36,"BEU, OLD STAGE RD / CRAZY HORSE CANYON RD IC Monterey",BEU,STATE,Monterey,2.0,"36.7701959163721, -121.600104979849",Unable to locate (UTL),Dawn,
71636818-beb5-472b-a516-46bbd7fd2bfe,IRWIN,2023-07-31 20:43,"SAC, KIEFER BLVD   SACRAMENTO_COUNTY IC Sacramento",SAC,LOCAL,Sacramento,4.0,"38.5174920970148, -121.198335117155",Other - Enter reason,Dawn,fire at the dump
3f54e58b-137e-4451-8ca5-ac30ed601f57,IRWIN,2023-07-31 21:36,"TUU, AVENUE 236   LINDSAY IC Tulare",TUU,STATE,Tulare,5.0,"36.2179390370996, -119.02166251282",,,
b6422c66-8394-45e6-ac5f-837cf64e45e6,IRWIN,2023-07-31 21:39,"SHU, BUZZARD ROOST RD / THE GULCH RD IC Shasta",SHU,STATE,Shasta,3.0,"40.7732612164899, -121.960739537801",Pushed,Chesa,
1553727167,PulsePoint,2023-07-31 22:41,"LAC, N SAN GABRIEL CANYON RD & MM 34 87, ANGELES FOREST",LAC,FEDERAL,Los Angeles,1.0,"34.29907, -117.83827000000001",,,
1553745299,PulsePoint,2023-07-31 23:27,"LAC, 21380 NEEDHAM RANCH PKWY, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.35953500051239, -118.51111499862331",,,
8fca5cee-fdde-4138-a780-0c312d7eaf78,IRWIN,2023-07-03 00:03,"FKU, SOUTH IC Fresno",FKU,LOCAL,Fresno,5.0,"36.6198540279972, -119.754811673595",,,
2c52ce29-9dd9-47ec-9467-8b245cab1bfd,IRWIN,2023-07-03 00:21,"AEU, PLEASANT VALLEY RD  PLEASANT_VALLEY IC El Dorado",AEU,STATE,El Dorado,4.0,"38.689790151646, -120.671860055484",,,
20698447-d9a3-477c-a0c7-448a167cd9a1,IRWIN,2023-07-03 00:44,"KNF, BLUE IC Siskiyou",KNF,FEDERAL,Siskiyou,3.0,"41.7800051809444, -123.195290878176",,,
2fab2845-914e-4d08-a7d6-c54eaf4b93c2,IRWIN,2023-07-03 01:06,"RVC, MIDDLETON IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5646749144307, -116.169649790739",,,
dd188968-66e6-43a2-8103-11b836b3ef97,IRWIN,2023-07-03 01:14,"RRU, RIDER IC Riverside",RRU,STATE,Riverside,6.0,"33.8179648896051, -117.170021985555",,,
ccbc35bc-6a13-4b79-b43c-1f172115791f,IRWIN,2023-07-03 01:16,"RRU, PICO IC Riverside",RRU,STATE,Riverside,6.0,"33.8072358884404, -117.168671984471",,,
3f2ea19f-a183-435b-a801-db0db1cb438a,IRWIN,2023-07-03 01:54,"CND, Heenan Creek IC Alpine",CND,FEDERAL,Alpine,4.0,"38.6584772278999, -119.626946883065",,,
81baa68a-c6a9-47df-987d-a2d97c09422b,IRWIN,2023-07-03 02:00,"RVC, WILKERSON AV /E 4TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7823618827895, -117.218970991179",,,
2891dadc-03af-4532-b61e-f2cb026ec56d,IRWIN,2023-07-03 02:03,"MRD, E CHILDS AV / HUPP ST IC Merced",MRD,LOCAL,Merced,5.0,"37.2879220529415, -120.308341833954",,,
fe0d82f8-e59a-4ad7-902f-965c4ea804ac,IRWIN,2023-07-03 02:24,"RVC, HARRISON ST / AVE 76 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.4989049092198, -116.119285776758",,,
g16-2023-07-03T09:31:18+00:00,GOES,2023-07-03 02:31,"Processed, Kern County, 69 MW",KRN,STATE,Kern,5.0,"35.6239, -118.9502",,,
1528163015,PulsePoint,2023-07-03 03:32,"ORC, 1 BLACK GOLD DR, YORBA LINDA",ORC,LOCAL,Orange,1.0,"33.908342, -117.816509",,,
1528163015,PulsePoint,2023-07-03 03:32,"ORC, 1 BLACK GOLD DR, YORBA LINDA",ORC,LOCAL,Orange,1.0,"33.908342, -117.816509",,,
1528163015,PulsePoint,2023-07-03 03:32,"ORC, 1 BLACK GOLD DR, YORBA LINDA",ORC,LOCAL,Orange,1.0,"33.908342, -117.816509",,,
1528163015,PulsePoint,2023-07-03 03:32,"ORC, 1 BLACK GOLD DR, YORBA LINDA",ORC,LOCAL,Orange,1.0,"33.908342, -117.816509",,,
315424cd-af36-462c-b146-e82391c43585,IRWIN,2023-07-03 03:35,"RVC, AVE 66  / HY 86S IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5693469191463, -116.092757777462",,,
b4242042-2efe-435f-a36a-6b59d7a2024a,IRWIN,2023-07-03 04:12,"KRN, ROUND IC Kern",KRN,STATE,Kern,5.0,"35.6177827815538, -118.935845740313",,,
25fc6112-f56f-49dc-b48e-634541c1efb0,IRWIN,2023-07-03 05:53,"RVC, WALTERS ST / JAKE WY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9525148806658, -117.607242071391",,,
3b91df1c-5ec8-4717-8d5e-50580fe7c0c1,IRWIN,2023-07-03 06:11,"CLD, HWY 101  N/ CITRUS FAIR DR IC Sonoma",CLD,LOCAL,Sonoma,2.0,"38.8220969827879, -123.014212430286",,,
bfb1f491-25d6-4d6f-a895-60fb61893040,IRWIN,2023-07-03 08:27,"RVC, COTTONWOOD AV / NASON ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9246089007057, -117.191534997782",Urban,Dawn,
4fa14d9d-f30f-46e2-bda0-5df2a974936d,IRWIN,2023-07-03 08:28,"TGU, PASKENTA IC Tehama",TGU,STATE,Tehama,3.0,"40.1633741457525, -122.256662495727",Knockdowns,Dawn,
c9adf695-dcbb-4328-aa6d-1f9b19bb3899,IRWIN,2023-07-03 08:32,"STF, SCHIMKE RD  BEAR_VALLEY IC Alpine",STF,FEDERAL,Alpine,4.0,"38.4697351796409, -120.04323992785",Knockdowns,Dawn,old alert
30131907-2c08-4ac4-8ae3-27372bc1338e,IRWIN,2023-07-03 09:15,"AEU, LUNEMAN IC El Dorado",AEU,STATE,El Dorado,4.0,"38.7687471380161, -120.939872107659",Knockdowns,Dawn,
6f7a242d-0aa6-401f-98c1-62b636a19eed,IRWIN,2023-07-03 09:34,"SLT, RIVER IC El Dorado",SLT,LOCAL,El Dorado,4.0,"38.9214032237007, -119.99231697524",Pushed,Dawn,
845a3597-79d6-44cd-a4ed-5c7f993e9ded,IRWIN,2023-07-03 11:05,"SCU, VASCO IC Alameda",SCU,STATE,Alameda,2.0,"37.7669509935484, -121.733192110556",Knockdowns,Dawn,
{0D289855-9304-457D-AB25-2B03AD985454},Intterra FIRIS,2023-07-03 11:08,Gypsum_070320231801Z PERIM,ANA,,Orange,1.0,"33.86569152974043, -117.71901654140544",,,
g18-2023-07-03T18:11:19+00:00,GOES,2023-07-03 11:11,"Processed, Los Angeles County, 62 MW",LAC,LOCAL,Los Angeles,1.0,"34.7791, -118.4075",Solar farm,Rawaf,
g18-2023-07-03T18:16:19+00:00,GOES,2023-07-03 11:16,"Partially Cloudy/Smoke, Los Angeles County, 110 MW",LAC,LOCAL,Los Angeles,1.0,"34.7335, -118.2973",Solar farm,Rawaf,
g18-2023-07-03T18:20:57+00:00,GOES,2023-07-03 11:20,"Processed, San Luis Obispo County, 56 MW",SLU,STATE,San Luis Obispo,1.0,"35.3709, -120.0391",Solar farm,Rawaf,
g18-2023-07-03T18:21:19+00:00,GOES,2023-07-03 11:21,"Processed, Los Angeles County, 336 MW",LAC,LOCAL,Los Angeles,1.0,"34.7999, -118.5246",Solar farm,Rawaf,
ab6ca1a4-5848-4cdc-a9ee-897fc053918e,IRWIN,2023-07-03 11:23,"SDU, CRESTWOOD IC San Diego",SDU,STATE,San Diego,6.0,"32.7051608002064, -116.360830760943",Other - Enter reason,Rawaf,SDU is a repeat of earlier SD PP
4bb4a0f2-ba95-432c-b150-911d38fb9550,IRWIN,2023-07-03 11:55,"ENF, COVE IC El Dorado",ENF,FEDERAL,El Dorado,4.0,"38.8803871867471, -120.428162040355",Unable to locate (UTL),Dawn,
6201d0fb-f922-4d17-ae67-82d2d2fa20b6,IRWIN,2023-07-03 12:01,"RRU, MACK ST / CLARK ST IC Riverside",RRU,STATE,Riverside,6.0,"33.8226338836359, -117.287593006197",,Rawaf,
be113f1c-ce0f-40f5-ac50-fc008d104545,IRWIN,2023-07-03 12:09,"LMU, MODOC CO RD 62  / MODOC CO RD 194 IC Modoc",LMU,STATE,Modoc,3.0,"41.3137673702594, -120.644547410883",Pushed,Dawn,
70037e79-40b7-430b-87e1-589f5a1096e4,IRWIN,2023-07-03 12:10,"LNU, ANNA IC Sonoma",LNU,STATE,Sonoma,2.0,"38.7175289489188, -123.349046466051",Knockdowns,Dawn,
g18-2023-07-03T19:21:57+00:00,GOES,2023-07-03 12:21,"Processed, Kern County, 34 MW",CND,FEDERAL,Kern,5.0,"35.6208, -118.4966",Nothing on cameras,Rawaf,
e3605915-d94a-4b34-b156-c66e7b76f5a4,IRWIN,2023-07-03 12:31,"RIO, MEADOW IC Humboldt",RIO,LOCAL,Humboldt,2.0,"40.4935060155369, -124.100194814386",Urban,Dawn,
1528533980,PulsePoint,2023-07-03 13:24,"LFD, 120 SB 5 RD, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.292935, -118.46939",Urban,Rawaf,
0aee8b16-7a3b-455a-bdc3-3b5a76a451d5,IRWIN,2023-07-03 13:29,"SHU, FERRY IC Shasta",SHU,LOCAL,Shasta,3.0,"40.4419741647048, -122.28124553889",Knockdowns,Dawn,
7dd301f4-3fc9-4106-bd67-bdc5fffb5e77,IRWIN,2023-07-03 13:30,"TMU, BLACKWOOD IC Placer",TMU,FEDERAL,Placer,4.0,"39.094925221922, -120.213362032929",,,
88831a62-d35f-4a8a-9ac6-3c88a942c8ac,IRWIN,2023-07-03 13:37,"TCU, MEMORIAL IC Tuolumne",TCU,STATE,Tuolumne,4.0,"37.8358301080494, -120.238851884517",,,
15703f56-50d8-450f-8230-23f771dfc8d8,IRWIN,2023-07-03 13:37,"LNU, MIRABEL IC Lake",LNU,STATE,Lake,2.0,"38.7080510052461, -122.608058355787",,,
1528551972,PulsePoint,2023-07-03 13:43,"LAC, W AVENUE L & N 50TH ST W, QUARTZ HILL",LAC,LOCAL,Los Angeles,1.0,"34.66018, -118.21897",Urban,Rawaf,
d52c7f79-3222-4070-9028-8c7e6921939c,IRWIN,2023-07-03 13:48,"RVC, MANTI CT  BEAU IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9560169173945, -116.957386959755",Urban,Rawaf,
